genename PIP_sum PIP_0hr_GABA PIP_1hr_GABA PIP_6hr_GABA PIP_diff
AFMID 0.057285003039592 0.0156720837512586 0.0190357612058275 0.0225771580825059 0.0259408355370748
MXI1 0.0678770866154693 0.0209718919153498 0.0156788974435707 0.0312262972565488 0.0259333027847697
ZMYM1 0.0896657350124038 0.031884624070313 0.00895108463503391 0.0488300263070569 0.0258964868717778
CCDC25 0.143731546309285 0.0589228344626616 NA 0.0848087118466235 0.0258858773839619
KANK3 0.0545738216864615 0.0143484748851435 0.0141300799386367 0.0260952668626813 0.0258768719161745
MRPL35 0.0618934713381611 0.0180306879505903 0.0171178535781515 0.0267449298094193 0.0258320954369805
CAND2 0.0506655694093852 0.0124313559485989 0.0113675762900426 0.0268666371707437 0.0258028575121874
PABPC1L 0.0508647835704593 0.012541845518217 NA 0.0383229380522423 0.0257810925340253
KCNH1 0.0566332647130925 0.0154313248451023 0.0160770833029605 0.0251248565650297 0.0257706150228879
PPP2R1B 0.0612288277441464 0.0177483712865677 0.0272183942134928 0.0162620622440859 0.025732085171011
HELB 0.0800120727545879 0.0271560337031169 0.017469132325741 0.03538690672573 0.0257000053483541
SNTG1 0.0707238611969535 0.0225327175978128 0.0188110602046635 0.0293800833944772 0.0256584260013279
NWD1 0.0665244144023968 0.0204340777875416 0.0224331536058766 0.0236571830089786 0.0256562588273136
METTL17 0.0589097019305008 0.0166303277577332 0.0167014879106605 0.0255778862621071 0.0256490464150344
SLC39A11 0.0569471311891855 0.015664631600477 0.0212050845511133 0.0200774150375952 0.0256178679882315
GCLC 0.0895796977819054 0.0319826119952071 0.0159460203479442 0.0416510654387541 0.0256144737914912
ATIC 0.0580204370502962 0.0162053110225994 0.0209096411036205 0.0209054849240763 0.0256098150050974
RBP1 0.0705077164979424 0.0224639582379652 0.01875383280092 0.0292899254590572 0.025579800022012
FAM43B 0.0615748695399831 0.0180160741180219 0.0212535516908025 0.0223052437311587 0.0255427213039393
MAP4K4 0.0566800264172809 0.0155936198163054 NA 0.0410864066009755 0.0254927867846701
COLEC11 0.051203382973176 0.0128553321610171 0.0107246295184944 0.0276234212936645 0.0254927186511418
AIFM2 0.0545260420597844 0.0145171120419098 0.0400089300178746 NA 0.0254918179759648
RGS2 0.0505987647534393 0.0125768371594184 0.0208717834710584 0.0171501441229625 0.0254450904346025
PACS1 0.0829430952919216 0.0287547902408445 0.00729720668211775 0.0468910983689594 0.0254335148102326
PCDHA9 0.0487242597834477 0.0116507462137517 0.00971895435945314 0.0273545592102429 0.0254227673559443
MINDY3 0.0522757077878227 0.0134275621998099 0.019050871940911 0.0197972736471018 0.0254205833882029
FREM2 0.0482804367021453 0.0114377765064272 0.00933601808449014 0.027506642111228 0.0254048836892909
BLVRA 0.061211036606079 0.0179091865739701 0.011200705613028 0.0321011444190809 0.0253926634581388
SLC35A1 0.0535818954321379 0.0140989327422116 0.0213270367829111 0.0181559259070152 0.0253840299477147
THAP12 0.0505692045936602 0.0125969531112147 NA 0.0379722514824455 0.0253752983712308
DST 0.0514240457679214 0.0130259939933057 0.0213574508253179 0.0170406009492978 0.02537205778131
NOP2 0.0545481060899119 0.0146070708187828 0.0399410352711291 NA 0.0253339644523463
NAPG 0.0614035377880942 0.018035427718666 0.0149488689244317 0.0284192411449965 0.0253326823507622
C2orf73 0.100478672759987 0.0375893684818834 0.026758228958036 0.0361310753200675 0.0252999357962201
GAS8 0.0702566479587314 0.0224959232103767 0.0184224786161773 0.0293382461321774 0.025264801537978
FOXN3 0.0525057136819442 0.0136371349719812 0.0152612591050095 0.0236073196049535 0.0252314437379818
FAM118A 0.0593071552959977 0.0170434236384869 0.0200253196919477 0.0222384119655631 0.0252203080190239
C17orf97 0.0643096157458977 0.019590755877278 0.0163519843823374 0.0283668754862823 0.0251281039913417
LUC7L 0.0580721260396914 0.016502406314181 0.0200523065735384 0.021517413151972 0.0250673134113294
ISOC1 0.0562653616813455 0.0156017555523872 0.0207013502228163 0.019962255906142 0.0250618505765711
MPPE1 0.0993832912383848 0.0371949024446865 0.0288899151723471 0.0332984736213512 0.0249934863490118
LANCL1 0.0649735218838732 0.0199976361425116 0.017552309958108 0.0274235757832536 0.02497824959885
PAQR8 0.0525273216915907 0.0137814728343164 0.0189949996304005 0.0197508492268738 0.0249643760229579
NCBP2AS2 0.0754909066256276 0.0252633141197239 0.0131842126023553 0.0370433799035484 0.0249642783861798
DSG2 0.0529413091998894 0.0139975090713799 0.0204137155676848 0.0185300845608247 0.0249462910571296
TAF1B 0.0687353115764325 0.021898844281383 0.0182813523338459 0.0285551149612036 0.0249376230136665
CCDC82 0.0686558513087328 0.0218735096793327 0.018260171458341 0.0285221701710591 0.0249088319500674
TBC1D22A 0.0500188936454258 0.0125557820069077 0.0169859839425348 0.0204771276959833 0.0249073296316104
RASSF3 0.0546081058171508 0.0148621109995551 0.0147930919648283 0.0249529028527674 0.0248838838180406
MAPK8IP2 0.0478300023621401 0.0114755836550005 0.00680724397048582 0.0295471747366538 0.0248788350521391
CHMP6 0.0544366434920955 0.0148105499027984 0.0131951226381739 0.0264309709511232 0.0248155436864987
CDH13 0.0509263676298969 0.013065694818489 0.0205701304667546 0.0172905423446533 0.0247949779929189
REXO4 0.057062807319655 0.0161392190836971 0.0136896440747776 0.0272339441611803 0.0247843691522608
KLHL32 0.208667762361827 0.0919471157928833 0.0132630733087126 0.103457573260231 0.0247735307760603
ADAM12 0.0530627222794403 0.0141509294191204 0.0151815536230643 0.0237302392372556 0.0247608634411995
VSTM5 0.0560127237173558 0.0156307480407016 0.0120775059399885 0.0283044697366657 0.0247512276359526
ZNF625 0.0567815092244966 0.016024049284653 0.0082363723469131 0.0325210875929305 0.0247334106551906
GLYATL2 0.0652398139933015 0.0202541138276396 0.0175571666607605 0.0274285335049014 0.0247315863380223
ST3GAL4 0.0597540692521844 0.0175153138256593 0.0280874366746824 0.0141513187518427 0.0247234416008658
CCDC88C 0.0604302849820205 0.0178831056757552 0.0212321944919869 0.0213149848142784 0.0246640736305101
OLIG1 0.054333101544854 0.0148369801506281 0.0136670495850232 0.0258290718092027 0.0246591412435978
TRAPPC12 0.054633981475614 0.0150074566117848 0.0244556133042362 0.015170911559593 0.0246190682520444
TRMT1L 0.0551532101765149 0.0152938312726483 0.0216690820335745 0.0181902968702921 0.0245655476312183
TMIE 0.053656043150817 0.0145471573874522 0.0206572528800182 0.0184516328833466 0.0245617283759126
HELQ 0.0735470552217941 0.0245038891377219 0.0201337068311255 0.0289094592529467 0.0245392769463503
HLCS 0.0517837201206984 0.0136375323873748 0.0381461877333236 NA 0.0245086553459488
PSMB8 0.0463847387997589 0.0109477633713106 0.0103183866377903 0.025118588790658 0.0244892120571377
ABCA13 0.0673154881389994 0.0214461632748013 0.0179029011568006 0.0279664237073975 0.0244231615893968
CHORDC1 0.0527281249562409 0.0141563853704978 0.0175180452542684 0.0210536943314747 0.0244153542152453
STYXL1 0.0545002726214169 0.0150429886103017 0.011941304239426 0.0275159797716892 0.0244142954008135
CACNA1H 0.185864831260468 0.0807464658338193 0.105118365426649 NA 0.0243718995928297
NOSIP 0.0455920324522266 0.0106129794121099 0.0130279174450868 0.0219511355950299 0.0243660736280068
HDHD5 0.0568591228023389 0.0162868055528623 0.0188694819341586 0.021702835315318 0.0242855116966143
MAPK14 0.0675111884768108 0.021634876689153 0.0179056350632839 0.0279706767243739 0.0242414350985048
AGL 0.0567065265714915 0.0162337968584118 0.0128216521145427 0.027651077598537 0.0242389328546679
FOXJ3 0.0593815074208303 0.0175765043349857 0.0144336702002646 0.02737133288558 0.0242284987508589
ZBTB46 0.0604235591119956 0.0181005941407383 0.0217138839364115 0.0206090810348458 0.024222370830519
CACUL1 0.0533867550647071 0.0145875895851902 0.0117320632320262 0.0270671022474907 0.0242115758943267
XKR9 0.0790382774212331 0.0274250788895259 0.0210419638582963 0.0305712346734109 0.0241881196421813
ZNF195 0.069411606379336 0.0226171462454683 0.0173053642169974 0.0294890959168703 0.0241773138883994
ASAP3 0.0763163098521581 0.0260738088901982 0.0116926699029571 0.0385498310590028 0.0241686920717617
RPS6KC1 0.0627501874242446 0.0193073450427992 0.0206179337579735 0.0228249086234719 0.0241354973386462
EIF1B 0.0892500923882324 0.032558094773173 0.0331914370385836 0.0235005605764758 0.0241339028418864
TTC32 0.0516514076352737 0.0137749917811315 0.0114931800620712 0.026383235792071 0.0241014240730107
PTPRE 0.0751036067957308 0.0255032378020856 0.0120896787018463 0.0375106902917989 0.0240971311915596
OR2L3 0.0605086139640257 0.0182119956028528 0.0185380420939405 0.0237585762672324 0.0240846227583201
RPA2 0.0492074439830553 0.0125822093647869 0.0201979360036267 0.0164272986146417 0.0240430252534815
SESTD1 0.0678914477736103 0.0219612883543331 0.0157156182122352 0.030214541207042 0.0239688710649441
CAMKMT 0.0568667567479921 0.0164517518937609 0.0189849122945882 0.021430092559643 0.0239632529604703
SF3A1 0.0668304774191524 0.0214363722441933 0.0119950171594868 0.0333990880154723 0.0239577329307658
SLC12A7 0.0537860675123528 0.0149299325399606 0.0189494353133503 0.0199066996590419 0.0239262024324316
TPGS1 0.0557116116311282 0.0159085542168584 0.0152627671241455 0.0245402902901243 0.0238945031974114
IKBIP 0.0513749053148954 0.0137757318083435 0.0116290209330485 0.0259701525735034 0.0238234416982084
TIMM10 0.0656180109008541 0.0209040795898748 0.0174482400676816 0.0272656912432977 0.0238098517211045
WDR86 0.0733136765145996 0.0247531784054991 0.0176017755964666 0.0309587225126339 0.0238073197036014
SGSM1 0.0581553275669585 0.0171749459298461 0.0204171086349242 0.0205632730021882 0.0238054357072663
NPY 0.100571912757175 0.0383901110991263 0.023635398528309 0.0385464031297395 0.0237916905589222
SNX24 0.0633939649206748 0.0198037510741687 0.0143840291513172 0.0292061846951889 0.0237864627723374
ELOVL1 0.0443674694723119 0.010290876545052 0.00864978832729657 0.0254268045999633 0.0237857163822079
DGKG 0.0463744789427153 0.0112978691727574 0.0350766097699579 NA 0.0237787405972005
DSCAML1 0.0647046100272639 0.0204774965645447 0.0125591648908051 0.0316679485719141 0.0237496168981745
LENG8 0.0529713786455745 0.0146156335681439 0.0105864713068006 0.02776927377063 0.0237401115092867
REEP3 0.0372070073388949 0.00673779753561365 0.00544832450190813 0.0250208853013731 0.0237314122676676
CALY 0.0626390654140304 0.0194701436544444 0.0125172820995872 0.0306516396599988 0.0236987781051416
PXYLP1 0.0531426025867964 0.0147285248255851 0.0131817014740164 0.0252323762871949 0.0236855529356262
SORBS2 0.0602904489524398 0.0183030150817461 0.0201995429157086 0.0217878909549851 0.0236844187889476
NDUFS2 0.053095318888626 0.0147153301023714 0.0184776709490545 0.0199023178372001 0.0236646586838832
SRPK2 0.0467805872677691 0.0115602719666855 0.0190737156445886 0.016146599656495 0.0236600433343981
IFI27L1 0.0626895642718552 0.0195257424189792 0.0168444299840472 0.0263193918688288 0.0236380794338968
GPCPD1 0.0985027053189419 0.0374587452615289 0.0418863273443043 0.0191576327131087 0.0235852147958841
SLC3A1 0.0616283649645682 0.0190347126182263 0.0156929817439532 0.0269006706023887 0.0235589397281156
WDR36 0.0649400264992319 0.0206974540451205 0.0172755850937661 0.0269669873603453 0.0235451184089909
PDHB 0.0495225132604838 0.0129898383403688 0.0189779351503627 0.0175547397697523 0.0235428365797462
EYA1 0.0570464418783058 0.016765890469815 0.0135392715432366 0.0267412798652542 0.0235146609386758
CHD2 0.0577840610157395 0.0171371620072757 0.0215403403342017 0.0191065586742621 0.0235097370011881
KANK1 0.0606902535692845 0.0185914425210181 0.0124226878747377 0.0296761231735287 0.0235073685272483
WWOX 0.0572336677090671 0.0168912472181533 0.0117196961890242 0.0286227243018896 0.0234511732727605
TMEM272 0.0629171540256505 0.0197352079237997 0.0174411509065684 0.0257407951952824 0.0234467381780511
SNRNP25 0.0707235119548678 0.0236504498368957 0.0135930033375378 0.0334800587804343 0.0234226122810764
AFAP1 0.0538961352529729 0.0152374764984417 0.0386586587545312 NA 0.0234211822560895
HERPUD1 0.0481031317451182 0.0123438448476761 0.0133850480551238 0.0223742388423183 0.023415442049766
KIF1A 0.0641930986279166 0.0203986518832648 0.0186217568415127 0.0251726899031391 0.023395794861387
ARPC3 0.042928191767758 0.0097820741111676 0.0331461176565904 NA 0.0233640435454228
PCP4L1 0.0558185953748938 0.0162319717154926 0.0136146252598519 0.0259719983995493 0.0233546519439086
VWA5B2 0.0518725501559897 0.0142746835783819 0.0125125043349628 0.025085362242645 0.0233231829992259
GOLT1B 0.0470954272347339 0.0118997014434737 NA 0.0351957257912602 0.0232960243477865
DNLZ 0.0645208604102168 0.0206145463318713 0.0140190954247612 0.0298872186535843 0.0232917677464742
GLIPR1L2 0.0650037273285111 0.0208739461635336 0.0169041213936402 0.0272256597713373 0.0232558350014439
USO1 0.0538306530635669 0.0153069987747948 0.0127910938307168 0.0257325604580553 0.0232166555139773
EXOSC7 0.0425490392483151 0.00967520090875296 0.0141278432348255 0.0187459951047366 0.0231986374308091
SELENOM 0.0682049750941602 0.0225076901186135 0.0222228508412211 0.0234744341343256 0.0231895948569332
FASTK 0.0634387294075469 0.0201315991785083 0.0130436810182512 0.0302634492107874 0.0231755310505303
SPEN 0.052139334493276 0.0144890476828198 NA 0.0376502868104562 0.0231612391276364
RNF144A 0.0521672527480493 0.0145555697390852 0.0146732648723776 0.0229384181365865 0.0230561132698789
NFATC2 0.0550805236490516 0.0160294092497644 0.0214131106288969 0.0176380037703903 0.0230217051495228
RAB27A 0.119313873035099 0.0481581048370358 0.0542405911280833 0.0169151770699795 0.022997663361027
SGSH 0.0588245329107896 0.0179318054835912 0.0140270890023761 0.0268656384248223 0.0229609219436072
ELOVL4 0.0542304772968202 0.0156484548479597 0.0130579538800797 0.0255240685687808 0.0229335676009008
PRRX1 0.0539523433689801 0.0155254423858576 0.0139500938836041 0.0244768070995184 0.0229014585972649
PRELID2 0.057786131582716 0.017454138470017 NA 0.040331993112699 0.022877854642682
ATPSCKMT 0.0556859756148653 0.0164066028886199 0.0178712129271734 0.021408159799072 0.0228727698376255
JAG1 0.0544746062990054 0.0158188995393012 0.0180129001542617 0.0206428066054425 0.022836807220403
CDH20 0.0628874236146571 0.0200344575262479 0.016722834524593 0.0261301315638162 0.0228185085621613
CSGALNACT1 0.0517621307590394 0.0144741692538869 0.0111269949160341 0.0261609665891184 0.0228137922512656
ZBTB7C 0.0559340771450397 0.016561743602269 0.021522218004587 0.0178501155381837 0.0228105899405017
BTBD9 0.0527915224761895 0.0149952184500655 0.0199802330739943 0.0178160709521297 0.0228010855760585
TAF13 0.0474925984261939 0.0123466453542618 0.0124689874356742 0.0226769656362579 0.0227993077176703
SLA2 0.0559440643290683 0.01657347895797 0.0123449308511868 0.0270256545199115 0.0227971064131283
USH1C 0.0518774744352269 0.0145437857790997 0.0121346579457167 0.0251990307104105 0.0227899028770275
LINGO2 0.0452658957274664 0.0112561171248921 0.0152858769148537 0.0187239016877206 0.0227536614776822
FIP1L1 0.0448523253103339 0.0110645429259476 NA 0.0337877823843863 0.0227232394584387
ZNF177 0.131065815220403 0.0541796788371162 0.0453300473068514 0.0315560890764358 0.022706457546171
RIPOR2 0.0674262919400679 0.022374914615618 0.0285829315198347 0.0164684458046152 0.0226764627088319
COPG2 0.0521708132632222 0.0147476604599992 0.016267467675163 0.02115568512806 0.0226754923432238
BHLHE22 0.0478975944080775 0.0126185012812537 0.0146399331564839 0.0206391599703399 0.0226605918455701
TH 0.0536343768868139 0.0154884081754241 0.0179336033156176 0.0202123653957722 0.0226575605359657
CEMIP 0.0426366877699545 0.00999062619372237 0.0152079806974852 0.0174380808787469 0.0226554353825097
SLC25A16 0.0518152449815331 0.0145818974306894 0.0159267497047697 0.021306597846074 0.0226514501201543
FBLL1 0.0509826772444303 0.014169253581698 0.0173966872975161 0.0194167363652162 0.0226441700810343
FAAH 0.0546492150990715 0.0160112033499509 0.0138116067533306 0.02482640499579 0.0226268083991697
CENPP 0.0532135380546814 0.0152943210906387 0.0127613409962033 0.0251578759678394 0.022624895873404
AXDND1 0.0504361211972118 0.0139064181060619 NA 0.0365297030911499 0.022623284985088
APBA2 0.0605969791714075 0.0189971507659876 0.0199382124067117 0.0216616159987082 0.0226026776394323
SRR 0.0655446127345683 0.0214739587704104 0.0179245559707049 0.026146097993453 0.0225966951937475
TTC39C 0.0552762300374229 0.0163499708186572 0.0157341315170159 0.0231921277017498 0.0225762884001085
CCSER2 0.0609851551261749 0.01920822941699 0.0207846234938005 0.0209923022153844 0.0225686962921949
LAP3 0.104888010371634 0.0411631334943049 0.0200774330557466 0.0436474438215828 0.0225617433830245
ZNF682 0.0514616176617322 0.0144605089714934 0.0120656989867093 0.0249354097035295 0.0225405997187454
GRHPR 0.0621084776424269 0.0197854884115215 0.0165136587171845 0.0258093305137209 0.0225375008193839
RPL7L1 0.0699841930766102 0.0237243650827493 0.0153257579980904 0.0309340699957705 0.0225354629111116
TOMM20 0.0502625915433245 0.0138646445447896 0.0136312351252246 0.0227667118733103 0.0225333024537453
LRPAP1 0.0748209612315776 0.0261724520578998 0.0218553371351778 0.0267931720385 0.022476057115778
HLA-DPB1 0.0500903333249623 0.0138123574979079 0.0142154451664537 0.0220625306606007 0.0224656183291465
TAS2R14 0.0554014814096127 0.0164684622001355 0.0168462929606849 0.0220867262487923 0.0224645570093417
